Date,Open,High,Low,Close,Volume
2023-10-19T11:00:00Z,28477.0,28495.0,28410.0,28450.69,1032.84737
2023-10-19T12:00:00Z,28450.7,28573.74,28420.0,28477.12,2107.9075
2023-10-19T13:00:00Z,28477.12,28587.3,28435.42,28482.09,1833.07678
2023-10-19T14:00:00Z,28482.1,28750.57,28444.64,28680.45,3017.42212
2023-10-19T15:00:00Z,28680.45,28814.14,28569.28,28680.09,3242.76977
2023-10-19T16:00:00Z,28680.09,28916.89,28606.32,28620.01,3891.53983
2023-10-19T17:00:00Z,28620.01,28692.48,28457.56,28547.24,1699.11214
2023-10-19T18:00:00Z,28547.24,28691.42,28525.0,28646.98,1401.60664
2023-10-19T19:00:00Z,28646.98,28765.76,28645.0,28750.75,1039.20935
2023-10-19T20:00:00Z,28750.75,28882.07,28684.8,28715.38,1737.14711
2023-10-19T21:00:00Z,28715.39,28739.73,28604.09,28604.09,1118.51697
2023-10-19T22:00:00Z,28604.09,28704.99,28598.6,28649.65,767.85518
2023-10-19T23:00:00Z,28649.64,28717.82,28630.19,28713.71,613.28448
2023-10-20T00:00:00Z,28713.71,28772.32,28636.36,28640.0,886.04818
2023-10-20T01:00:00Z,28640.01,28659.5,28578.29,28659.5,641.25821
2023-10-20T02:00:00Z,28659.49,29123.0,28641.32,28980.0,3293.78291
2023-10-20T03:00:00Z,28980.0,29400.0,28920.0,29235.38,4342.5285
2023-10-20T04:00:00Z,29235.37,29350.0,29175.17,29318.54,2399.04103
2023-10-20T05:00:00Z,29318.53,29345.58,29111.28,29221.75,3773.80305
2023-10-20T06:00:00Z,29221.75,29289.93,29179.96,29282.6,1150.69416
2023-10-20T07:00:00Z,29282.61,29400.0,29218.33,29240.51,2515.93635
2023-10-20T08:00:00Z,29240.52,29845.17,29227.75,29731.84,5676.49006
2023-10-20T09:00:00Z,29731.84,29829.47,29651.68,29798.11,2913.18707
2023-10-20T10:00:00Z,29798.1,30207.55,29770.06,29850.01,7350.03325
2023-10-20T11:00:00Z,29850.0,30038.3,29795.44,29839.99,3310.20533
2023-10-20T12:00:00Z,29839.99,29910.0,29380.0,29509.21,5509.99911
2023-10-20T13:00:00Z,29509.21,29665.07,29458.18,29654.64,2744.51174
2023-10-20T14:00:00Z,29654.64,29730.5,29413.31,29586.19,2408.38097
2023-10-20T15:00:00Z,29586.2,29600.0,29486.0,29550.98,1652.00002
2023-10-20T16:00:00Z,29550.98,29592.71,29445.0,29492.87,1515.07822
2023-10-20T17:00:00Z,29492.87,29526.62,29321.0,29516.38,1521.23547
2023-10-20T18:00:00Z,29516.38,29554.77,29470.0,29485.76,907.44966
2023-10-20T19:00:00Z,29485.76,29567.71,29400.0,29561.41,1132.22706
2023-10-20T20:00:00Z,29561.4,29641.36,29513.5,29580.92,1576.97757
2023-10-20T21:00:00Z,29580.93,29642.45,29577.83,29614.79,576.88467
2023-10-20T22:00:00Z,29614.79,29674.6,29595.29,29661.67,584.4107
2023-10-20T23:00:00Z,29661.66,29790.59,29652.27,29669.04,1039.93591
2023-10-21T00:00:00Z,29669.05,29699.68,29585.06,29628.16,836.69196
2023-10-21T01:00:00Z,29628.15,29631.79,29514.19,29533.88,667.51854
2023-10-21T02:00:00Z,29533.87,29539.35,29465.53,29486.96,752.92738
2023-10-21T03:00:00Z,29486.96,29624.58,29464.77,29604.43,740.04199
2023-10-21T04:00:00Z,29604.42,29627.8,29553.53,29556.13,661.39
2023-10-21T05:00:00Z,29556.13,29584.91,29541.86,29578.66,380.65705
2023-10-21T06:00:00Z,29578.65,29730.88,29578.65,29705.0,973.51681
